entropy,has_ip,numDigits,urlLength,numParameters,numFragments,isEncoded,numEncodedChar,numberOfPeriods,urlHasPortInString,num_%20,num_@,numSubDomains,hasHttp,hasHttps,urlAge,urlIntendedLifeSpan,urlLifeRemaining,urlIsLive,daysSinceExpiration,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,sscr,sbr,bscr,numberOfWhitespace,numberOfIncludedElements,numberOfDoubleDocuments,numberOfIframes,File
-4.524988301,0,3,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,590888,0,0,14,585235,104056,5.624231183,0.990433043,0.176101055,5133,11,0,1,tt-data/benign_links
-4.331432118,0,4,69,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,1351,1461,109,TRUE,109,37,1,0,0,0,4,0,0,0.108108108,0,0,0,0,tt-data/benign_links
-3.743607886,0,0,45,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,4809,5113,303,FALSE,303,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.584620818,0,11,67,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8889,9130,240,TRUE,240,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.390300587,0,0,53,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,7176,8401,1224,TRUE,1224,2491,1,2,1,1956,533,3.669793621,0.785226817,0.213970293,0,1,0,0,tt-data/benign_links
-4.332294941,0,0,56,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,7040,7305,264,FALSE,264,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.21535478,0,7,36,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9935,10226,290,TRUE,290,27,1,0,0,0,3,0,0,0.111111111,0,0,0,0,tt-data/benign_links
-4.550572476,0,9,89,0,0,FALSE,0,4,FALSE,0,0,4,FALSE,TRUE,9979,10226,246,FALSE,246,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.412098979,0,0,52,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,9120,9495,375,FALSE,375,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.229470547,0,2,60,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,8370,10957,2586,TRUE,2586,74777,30,6,394,32878,19507,1.68544625,0.43968065,0.260868984,28931,4,0,0,tt-data/benign_links
-4.303396013,0,6,54,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,6086,6209,122,TRUE,122,6817,4,34,68,4573,2124,2.153013183,0.670822943,0.311574006,2387,10,0,0,tt-data/benign_links
-4.054229297,0,0,32,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,7090,7305,214,FALSE,214,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.228610418,0,0,58,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8648,9132,483,TRUE,483,183,1,0,0,0,34,0,0,0.18579235,0,0,0,0,tt-data/benign_links
-4.800038484,0,10,75,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.57880892,0,5,51,1,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,0,0,0,TRUE,0,34792,1,0,0,34656,11627,2.980648491,0.996091055,0.33418602,0,0,0,0,tt-data/benign_links
-3.81507241,0,0,26,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.499001444,0,5,91,0,0,FALSE,0,6,FALSE,0,0,3,FALSE,TRUE,10169,10228,58,FALSE,58,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.009156577,0,0,41,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,5994,6575,580,TRUE,580,33,1,0,0,0,4,0,0,0.121212121,0,0,0,0,tt-data/benign_links
-4.044084204,0,0,47,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,13680,14545,864,TRUE,864,48252,12,5,77,38,8770,0.004332953,0.000787532,0.181754124,8514,5,0,0,tt-data/benign_links
-4.914266376,0,12,76,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9486,12418,2932,FALSE,2932,0,0,0,0,0,0,0,0,0,4227,0,0,0,tt-data/benign_links
-3.851823226,0,4,28,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.799430274,0,12,122,2,0,TRUE,5,2,FALSE,5,0,1,FALSE,TRUE,7398,7670,271,TRUE,271,589,2,3,30,10,120,0.083333333,0.016977929,0.203735144,0,11,0,0,tt-data/benign_links
-4.630930024,0,5,83,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8362,8400,37,TRUE,37,3144,1,0,1,0,761,0,0,0.242048346,0,0,0,0,tt-data/benign_links
-4.470103078,0,8,64,0,0,FALSE,0,4,FALSE,0,0,1,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.29040072,0,0,48,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8940,10957,2016,TRUE,2016,1925,1,0,0,0,570,0,0,0.296103896,0,0,0,0,tt-data/benign_links
-3.642489673,0,0,23,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,7123,7583,459,FALSE,459,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.223864151,0,0,66,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,9602,9935,333,TRUE,333,2528,2,4,8,1582,671,2.357675112,0.625791139,0.265427215,0,2,0,1,tt-data/benign_links
-4.289148672,0,0,56,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8335,8400,64,FALSE,64,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.411909021,0,6,53,1,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,6864,6939,74,TRUE,74,3233,6,0,2,0,726,0,0,0.224559233,0,0,0,0,tt-data/benign_links
-4.053609672,0,0,38,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9790,9860,69,FALSE,69,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.395998871,0,9,34,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9462,10958,1495,FALSE,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.10390991,0,0,26,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.188982197,0,4,45,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,10287,10593,305,FALSE,305,933837,8,63,312,816887,239739,3.407401382,0.874764011,0.256724675,39146,33,0,0,tt-data/benign_links
-4.470647081,0,11,73,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,9063,9130,66,FALSE,66,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.231991917,0,0,53,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,5953,8766,2812,TRUE,2812,25024,4,2,35,24083,7535,3.196151294,0.9623961,0.301110934,26624,4,0,1,tt-data/benign_links
-4.807086685,0,10,79,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10365,10956,591,TRUE,591,899,0,3,3,150,311,0.482315113,0.166852058,0.345939933,0,0,0,0,tt-data/benign_links
-4.167962242,0,0,48,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,180,365,184,TRUE,184,37,1,0,0,0,4,0,0,0.108108108,0,0,0,0,tt-data/benign_links
-4.190759833,0,0,56,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,6311,6574,262,FALSE,262,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.395923095,0,7,54,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,4682,4748,65,FALSE,65,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.110577243,0,0,28,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,7738,8035,296,TRUE,296,547846,12,23,31,291408,126322,2.306866579,0.531915903,0.230579396,12390,14,0,5,tt-data/benign_links
-3.89366069,0,0,25,0,0,FALSE,0,2,FALSE,0,0,0,FALSE,TRUE,8739,9497,757,TRUE,757,8460,0,14,344,340,1442,0.235783634,0.040189125,0.170449173,46344,7,0,1,tt-data/benign_links
-4.536243413,0,6,60,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10330,10957,626,TRUE,626,130883,21,10,95,124948,27143,4.60332314,0.954654157,0.207383694,13394,25,0,1,tt-data/benign_links
-3.847742679,0,0,30,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,8264,9861,1596,TRUE,1596,2909,6,2,6,0,687,0,0,0.23616363,0,0,0,0,tt-data/benign_links
-3.717896013,0,0,33,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,8458,8766,307,TRUE,307,25,0,0,0,0,14,0,0,0.56,1097,0,-1,0,tt-data/benign_links
-4.214432131,0,0,45,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.395694162,0,9,95,0,0,FALSE,0,2,FALSE,0,0,6,FALSE,TRUE,10084,10226,141,TRUE,141,3531,2,1,2,2829,684,4.135964912,0.801189465,0.193712829,0,0,0,0,tt-data/benign_links
-4.469999278,0,2,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,289950,0,0,14,284338,46924,6.059543091,0.980644939,0.161834799,2493,11,0,1,tt-data/benign_links
-3.60601528,0,0,27,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,2366,3287,920,FALSE,920,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.983195634,0,0,33,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.54248125,0,10,48,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,7992,8401,408,FALSE,408,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.952819531,0,0,32,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,13477,13514,37,TRUE,37,324,0,0,0,0,57,0,0,0.175925926,0,0,0,0,tt-data/benign_links
-4.318553513,0,0,60,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.270266827,0,0,62,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.792382525,0,2,73,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,6641,6939,297,TRUE,297,38453,13,7,87,32361,11264,2.872958097,0.841572829,0.29292903,18355,53,0,2,tt-data/benign_links
-4.578067186,0,11,83,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,7089,8036,946,FALSE,946,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.424465341,0,0,55,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,5704,5844,139,TRUE,139,28895,7,7,38,22382,8999,2.487165241,0.774597681,0.311437965,5313,18,0,0,tt-data/benign_links
-4.573934896,0,5,48,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,531,730,198,FALSE,198,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.876838816,0,2,33,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.387443773,0,2,41,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.037903479,0,0,47,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.267370844,0,0,72,0,0,FALSE,0,3,FALSE,0,0,5,FALSE,TRUE,13843,14343,499,FALSE,499,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.761316611,0,8,103,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,10365,10956,591,FALSE,591,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.348741759,0,0,55,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,1964,3287,1322,TRUE,1322,415,0,0,0,404,35,11.54285714,0.973493976,0.084337349,0,0,0,0,tt-data/benign_links
-4.094740062,0,11,86,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,6127,6209,81,FALSE,81,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.80666713,0,6,63,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10365,10956,591,TRUE,591,899,0,3,3,150,311,0.482315113,0.166852058,0.345939933,0,0,0,0,tt-data/benign_links
-3.81507241,0,0,26,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,11820,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,tt-data/benign_links
-4.600456034,0,4,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,289090,0,0,14,283478,46803,6.056833964,0.98058736,0.161897679,2465,11,0,1,tt-data/benign_links
-4.531693152,0,0,65,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,9928,10226,297,TRUE,297,24245,5,67,345,622,4797,0.129664374,0.025654774,0.197855228,128145,4,0,0,tt-data/benign_links
-4.550311348,0,12,92,0,0,FALSE,0,4,FALSE,0,0,0,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.824533407,0,0,31,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,7285,8765,1480,TRUE,1480,54318,0,4,29,15494,15139,1.023449369,0.285246143,0.278710556,0,26,0,2,tt-data/benign_links
-4.258353067,0,2,57,0,0,FALSE,0,5,FALSE,0,0,3,FALSE,TRUE,10169,10228,58,FALSE,58,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.962103165,0,0,31,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,329,731,401,FALSE,401,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.578211683,0,4,72,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,7077,7305,227,TRUE,227,2113,1,1,65,943,520,1.813461538,0.446284903,0.246095599,1577,21,0,1,tt-data/benign_links
-4.282158205,0,3,60,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,7010,7305,294,TRUE,294,2969,2,1,1,2711,583,4.650085763,0.913102055,0.196362412,0,0,0,0,tt-data/benign_links
-4.115491538,0,0,60,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,5353,5478,124,TRUE,124,6947,8,26,229,3718,2359,1.576091564,0.535195048,0.339571038,4479,13,0,0,tt-data/benign_links
-4.518978955,0,6,76,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,5260,5333,73,FALSE,73,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.094979267,0,0,52,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,7138,7305,166,TRUE,166,4345,51,1,119,293,815,0.359509202,0.067433832,0.187571922,1368,2,0,0,tt-data/benign_links
-4.41064997,0,5,60,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,6908,6939,30,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.252654068,0,0,66,0,0,FALSE,0,5,FALSE,0,0,3,FALSE,TRUE,8432,8765,333,TRUE,333,164,1,0,0,0,28,0,0,0.170731707,0,0,0,0,tt-data/benign_links
-3.828237502,0,0,27,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8190,8986,796,FALSE,796,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.06720286,0,3,39,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,704,730,25,TRUE,25,130,1,0,0,0,28,0,0,0.215384615,0,0,0,0,tt-data/benign_links
-4.50565278,0,5,142,0,0,FALSE,0,2,FALSE,0,0,7,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.609426619,0,8,87,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,7506,7670,163,FALSE,163,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.418680438,0,3,83,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,9945,10592,646,TRUE,646,29695,22,5,143,25619,8380,3.057159905,0.862737835,0.282202391,0,54,0,1,tt-data/benign_links
-3.778423503,0,1,27,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,8458,8766,307,TRUE,307,25,0,0,0,0,14,0,0,0.56,1097,0,-1,0,tt-data/benign_links
-4.655187699,0,10,48,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,6490,6574,83,TRUE,83,1310,8,0,5,375,278,1.348920863,0.286259542,0.21221374,0,0,0,0,tt-data/benign_links
-4.381911207,0,0,101,0,0,FALSE,0,3,FALSE,0,0,5,FALSE,TRUE,8689,9861,1172,TRUE,1172,0,1,0,1,0,0,0,0,0,0,0,-3,0,tt-data/benign_links
-4.05757516,0,0,35,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,7115,7305,189,TRUE,189,18708,51,53,244,14319,3950,3.625063291,0.765394484,0.211139619,12783,22,0,1,tt-data/benign_links
-4.574025568,0,11,70,0,0,FALSE,0,4,FALSE,0,0,3,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.204652545,0,0,43,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,2196,2557,360,FALSE,360,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.178175262,0,0,48,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.62000875,0,8,55,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,10287,10593,305,TRUE,305,381,0,0,0,381,111,3.432432432,1,0.291338583,0,0,-2,0,tt-data/benign_links
-3.939829017,0,0,34,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8416,8766,349,FALSE,349,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.459012079,0,6,49,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,7530,8766,1235,TRUE,1235,27800,47,23,274,15543,7542,2.060859189,0.559100719,0.271294964,8868,15,0,0,tt-data/benign_links
-4.394597506,0,0,73,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.530503091,0,0,58,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,9504,12054,2549,FALSE,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.558050641,0,7,54,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,10287,10593,305,TRUE,305,380,0,0,0,380,111,3.423423423,1,0.292105263,0,0,-2,0,tt-data/benign_links
-4.520942422,0,0,56,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,5199,5478,278,TRUE,278,28207,1,0,7,7517,7363,1.020915388,0.266494133,0.261034495,0,2,0,0,tt-data/benign_links
-4.494196304,0,5,55,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,8187,8217,30,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.443365627,0,2,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,597803,0,0,14,592165,105376,5.61954335,0.990568799,0.176272116,4756,11,0,1,tt-data/benign_links
-4.111698693,0,0,39,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,10398,10591,192,FALSE,192,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.37961373,0,1,125,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,8748,8766,17,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.118579554,0,0,46,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10418,10591,172,TRUE,172,35281,9,0,91,32746,11210,2.921141838,0.928148295,0.317734758,0,8,0,0,tt-data/benign_links
-4.258974958,0,0,47,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,251,365,113,FALSE,113,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.21535478,0,7,36,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9935,10226,290,TRUE,290,27,1,0,0,0,3,0,0,0.111111111,0,0,0,0,tt-data/benign_links
-4.443021627,0,9,66,0,0,FALSE,0,4,FALSE,0,0,5,FALSE,TRUE,11785,12052,266,FALSE,266,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.240601563,0,5,48,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,7006,7305,298,TRUE,298,164,1,0,0,0,28,0,0,0.170731707,0,0,0,0,tt-data/benign_links
-4.220096726,0,0,66,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,5353,5478,124,TRUE,124,7318,8,26,245,3721,2443,1.523127302,0.50847226,0.333834381,4710,13,0,0,tt-data/benign_links
-4.221049014,0,3,39,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,703,730,26,TRUE,26,23682,7,4,34,11539,6914,1.668932601,0.487247699,0.291951693,0,56,0,0,tt-data/benign_links
-4.507024552,0,4,69,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,8605,8765,160,TRUE,160,255,1,0,0,0,45,0,0,0.176470588,0,0,0,0,tt-data/benign_links
-3.87314068,0,0,26,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6014,6208,193,FALSE,193,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.195997655,0,3,69,0,0,FALSE,0,4,FALSE,0,0,3,FALSE,TRUE,10169,10228,58,TRUE,58,2518,1,2,1,1956,534,3.662921348,0.77680699,0.212073074,0,1,0,0,tt-data/benign_links
-3.810081021,0,0,27,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,5770,6575,804,TRUE,804,109763,3,2,94,108520,29630,3.662504219,0.988675601,0.269945246,13320,24,2,1,tt-data/benign_links
-4.342857293,0,0,36,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,9486,12418,2932,TRUE,2932,49975,1,1,47,49294,15117,3.260832176,0.986373187,0.302491246,890,1,0,0,tt-data/benign_links
-4.5886459,0,6,63,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,7772,8035,262,FALSE,262,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.070656113,0,0,42,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,8481,8766,284,TRUE,284,3308,2,1,14,2584,986,2.620689655,0.781136638,0.298065296,1831,14,0,0,tt-data/benign_links
-4.808772111,0,10,75,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10365,10956,591,TRUE,591,899,0,3,3,150,311,0.482315113,0.166852058,0.345939933,0,0,0,0,tt-data/benign_links
-3.646966668,0,0,29,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.958229169,0,0,27,0,0,FALSE,0,2,FALSE,0,0,0,FALSE,TRUE,7008,7305,296,TRUE,296,12198,26,25,173,180,2299,0.078294911,0.014756517,0.18847352,2783,4,0,1,tt-data/benign_links
-4.250745911,0,5,52,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,8945,9130,184,FALSE,184,0,0,0,0,0,0,0,0,0,5439,0,0,0,tt-data/benign_links
-3.81507241,0,0,26,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,9726,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.690260391,0,0,26,0,0,FALSE,0,2,FALSE,0,0,0,FALSE,TRUE,6490,6574,83,TRUE,83,1090410,26,21,74,1074937,306787,3.503854466,0.985809925,0.281350134,56413,16,2,0,tt-data/benign_links
-4.306494947,0,0,38,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,7525,8401,875,TRUE,875,29213,16,5,47,4229,6288,0.672550891,0.144764317,0.215246637,0,5,0,2,tt-data/benign_links
-4.282838815,0,0,58,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,6043,8766,2722,TRUE,2722,19366,29,17,82,4449,5668,0.784932957,0.229732521,0.292677889,26580,31,0,0,tt-data/benign_links
-4.503895664,0,5,56,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,7059,10227,3167,TRUE,3167,13304,17,35,137,1218,2799,0.435155413,0.091551413,0.210387853,3572,7,0,0,tt-data/benign_links
-4.552288852,0,8,63,1,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8775,11687,2912,TRUE,2912,48592,311,21,455,21356,12761,1.673536557,0.439496213,0.262615245,11073,7,0,1,tt-data/benign_links
-4.279079571,0,0,50,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,7040,7305,264,FALSE,264,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.283381406,0,6,37,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,2328,2556,227,TRUE,227,1744,3,1,1,1425,599,2.378964942,0.817087156,0.343463303,432,4,0,0,tt-data/benign_links
-4.780160113,0,5,90,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-5.091062277,0,6,78,2,0,TRUE,1,3,FALSE,1,0,1,FALSE,TRUE,6618,7305,686,TRUE,686,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.450121302,0,3,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,559809,0,0,14,554135,99209,5.585531555,0.9898644,0.177219373,5347,11,0,1,tt-data/benign_links
-4.262979041,0,0,37,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6192,6575,382,TRUE,382,27,1,0,0,0,3,0,0,0.111111111,0,0,0,0,tt-data/benign_links
